"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"16",91,900,45.5675737790345,31.5676625149581,28.2359061382923,22.9250183784355,19.7136480198546,18.1784650986571,17.9407290202089,17.6833893324058,17.3789502179007,17.3686595766948,1997-04-01
"17",91,960,37.5269851502806,30.7309091190927,28.5406812891569,23.9831321272485,20.6501420342598,18.741611742427,17.9738923164047,17.686098944883,17.3800074976284,17.3686595766948,1997-04-01
"18",91,1020,27.6365838441347,28.3701840464027,27.5672590963322,24.3964969048977,21.3742848547849,19.3118080688489,18.0519861684497,17.689795255583,17.3810696879768,17.3686595766948,1997-04-01
"19",91,1080,17.9765831832776,25.1277904151143,25.6576638285611,24.1394771954306,21.7785113996297,19.8102342767371,18.166819386371,17.6952280471851,17.3821416630168,17.3686595766948,1997-04-01
"20",91,1140,11.3514112407533,21.7580738518534,23.2791661584096,23.3451034932081,21.8357747541721,20.1712848352817,18.3047215115783,17.702923333696,17.3832305323661,17.3686595766948,1997-04-01
"21",91,1200,9.30963512544262,19.0167993087269,20.9820297148282,22.2456275159254,21.5943475691464,20.3607872157601,18.449190446091,17.7131077206889,17.3843447067477,17.3686595766948,1997-04-01
"22",91,1260,8.67908937241039,17.0066436594149,19.1085588105731,21.0922365209174,21.1541510946386,20.3815493957522,18.5843733339326,17.725693366087,17.3854927790281,17.3686595766948,1997-04-01
"23",91,1320,8.54321378222129,15.3852532316946,17.560477573488,20.0017229095558,20.613149882816,20.2644371430007,18.6980295720357,17.7403257046289,17.3866824937179,17.3686595766948,1997-04-01
"24",91,1380,8.59820292595611,14.054252393355,16.2541700639384,18.9981627577773,20.0302992256788,20.0479091970908,18.7826927097816,17.7564711657167,17.3879199641846,17.3686595766948,1997-04-01
"25",92,0,8.49104485316834,12.9391074663442,15.1475803151743,18.0860385109735,19.438419625533,19.7651820552591,18.835068130458,17.7735075183532,17.3892092166358,17.3686595766948,NA
"26",92,60,7.3141378210346,11.3503836156332,13.9078258388808,17.2068104662061,18.8484389524782,19.4406772307836,18.8548654434933,17.7908069425487,17.3905518923234,17.3686595766948,1997-04-02
"27",92,120,6.46446526439447,10.1308542889081,12.7496096498692,16.320918876074,18.2462504775774,19.0867282408441,18.8433515552707,17.8077419994324,17.3919477584631,17.3686595766948,1997-04-02
"28",92,180,5.68860522551564,9.09828064256163,11.725436524321,15.4735931910862,17.6389883694757,18.709123854484,18.8023795717918,17.8237452748815,17.3933942769121,17.3686595766948,1997-04-02
"29",92,240,4.74277940119998,8.30571659282283,10.7836935709695,14.6813506570754,17.0395604244405,18.3149514666176,18.734099696612,17.8383005896401,17.3948870235993,17.3686595766948,1997-04-02
"30",92,300,3.93216999537902,7.45538113136995,9.93505792780911,13.9352823418956,16.4557095643933,17.91129321853,18.6409890544132,17.8509509855479,17.3964198798586,17.3686595766948,1997-04-02
"31",92,360,3.35764518664044,6.58452509345264,9.15432335171735,13.2233276741176,15.8880237992299,17.5035260980073,18.5257187525814,17.8613011476012,17.3979852641894,17.3686595766948,1997-04-02
"32",92,420,6.65689910919293,7.32143918869577,8.89546679317984,12.6022963630984,15.3415780326651,17.0952640117094,18.3909641147889,17.8690173443024,17.3995743408843,17.3686595766948,1997-04-02
"33",92,480,13.2244932980949,10.8848246719869,10.3240079850755,12.4610670354533,14.9014526948801,16.7002919265738,18.2396051340538,17.8738274097008,17.4011772420248,17.3686595766948,1997-04-02
"34",92,540,20.9966525817556,16.3164283869241,13.5251542418566,13.1539468196371,14.7456941778637,16.3674875921526,18.0766907346614,17.875538481275,17.4027833268511,17.3686595766948,1997-04-02
"35",92,600,27.8557898337547,22.0591983618271,17.7575053286606,14.7407428405885,15.0202597620883,16.1738849835845,17.9120958871634,17.8741016620056,17.4043815686372,17.3686595766948,1997-04-02
"36",92,660,33.0436702583612,27.0045187213271,22.0122936129979,16.9453275646799,15.7566859368261,16.1913711997673,17.7609562365281,17.8697077123683,17.4059611797473,17.3686595766948,1997-04-02
"37",92,720,36.1816369951668,30.4314074815292,25.6203822454585,19.3632177608696,16.8617259806323,16.4538835678393,17.6410945771433,17.8628579971296,17.4075126609707,17.3686595766948,1997-04-02
"38",92,780,37.7678316007914,32.5864441230042,28.1855705855591,21.598831000996,18.1626101065903,16.9446129329663,17.5689587253765,17.8543694891452,17.4090288423363,17.3686595766948,1997-04-02
"39",92,840,37.0975467036177,33.2887027375489,29.7045977133518,23.4336137933778,19.481071821404,17.6032332136296,17.5557153719158,17.8453002063116,17.4105059735118,17.3686595766948,1997-04-02
"40",92,900,34.1695251326823,32.6248476522258,29.9283457904336,24.6649568424383,20.6581305101212,18.3471205012959,17.6051429339508,17.8368230342269,17.4119442772786,17.3686595766948,1997-04-02
"41",92,960,30.0607337863886,30.1001802157935,29.0296319407594,25.1894816497485,21.5584361269419,19.0831997797669,17.7130021342813,17.830078153502,17.4133480919604,17.3686595766948,1997-04-02
"42",92,1020,24.2424934101011,26.5315168976634,26.9754413776094,24.9734908455472,22.0887620193258,19.7230623532063,17.8675528471866,17.8260271646788,17.4147254870734,17.3686595766948,1997-04-02
"43",92,1080,17.7173814256718,22.1382453894544,24.0969971190353,24.0883039235773,22.2083048318446,20.1945526433915,18.0512240035066,17.8253308112287,17.4160873733393,17.3686595766948,1997-04-02
"44",92,1140,12.5044010561893,17.796002865265,20.8364077497419,22.6804725645797,21.9326658054931,20.4527086113092,18.2432430165274,17.8282678163668,17.4174462832502,17.3686595766948,1997-04-02
"45",92,1200,9.69041196581883,14.4706729536339,17.8603010463905,21.0225244739004,21.340013813593,20.4856468609523,18.422810598446,17.8347102852008,17.4188149546533,17.3686595766948,1997-04-02
"46",92,1260,8.01408493207025,12.3042865124026,15.610317655334,19.4187794757639,20.5621583292077,20.3183149560247,18.5724337939446,17.8441617572787,17.4202049448205,17.3686595766948,1997-04-02
"47",92,1320,6.84474830988475,10.7437800806364,13.8987228831954,18.0014626620596,19.7238320002892,20.0029368825909,18.6806163294905,17.8558551021676,17.4216254942838,17.3686595766948,1997-04-02
"48",92,1380,6.01887042429755,9.58107651918475,12.5650509478298,16.777478396324,18.8946317140466,19.5947688514715,18.7424488172092,17.8688832551185,17.4230828093101,17.3686595766948,1997-04-02
"49",93,0,5.38590389520916,8.68036393442685,11.505250273448,15.7253960110745,18.1067695994812,19.1373622736093,18.7581561238428,17.882317948252,17.4245797983325,17.3686595766948,NA
"50",93,60,5.12602625108086,8.08496522900721,10.6929586931693,14.8231501378948,17.3730385834822,18.6604389268011,18.7311390765617,17.8952984145569,17.4261166619591,17.3686595766948,1997-04-03
"51",93,120,4.65128356563681,7.45221185210947,10.0098020314319,14.0522734186171,16.7019324487457,18.1842394786087,18.6664695989985,17.907053937715,17.4276896977061,17.3686595766948,1997-04-03
"52",93,180,3.75701851215728,7.05635152022191,9.31298222668091,13.3669875235483,16.086352676096,17.7206133346229,18.5698915271697,17.9169494064169,17.4292933073208,17.3686595766948,1997-04-03
"53",93,240,3.64210153524285,6.2225052058521,8.75371509873728,12.7281907696339,15.5152905497479,17.2738211759262,18.4469983237509,17.9244771243438,17.4309198390232,17.3686595766948,1997-04-03
"54",93,300,3.09142851512841,5.72855019497986,8.16333063242838,12.1360670980807,14.9787583779652,16.8440426179152,18.3027419965096,17.92924628997,17.432560109675,17.3686595766948,1997-04-03
"55",93,360,2.74162978688756,5.2936345948441,7.63792587768036,11.5835863137722,14.4721689080289,16.4300658593143,18.1413160488832,17.9309653938922,17.4342037144776,17.3686595766948,1997-04-03
"56",93,420,6.16156840728052,6.35858773291352,7.63836185014892,11.1295026182433,13.9999478706368,16.0313269617455,17.9662240769909,17.9294257688976,17.4358394401439,17.3686595766948,1997-04-03
"57",93,480,12.6096938082669,9.95807718068437,9.27176861282548,11.1467286598094,13.644590975591,15.6589771880848,17.7807768605183,17.9244889311969,17.437455508053,17.3686595766948,1997-04-03
"58",93,540,20.0138057623435,15.1401732100123,12.4791860239537,11.9568786837378,13.5723416997758,15.3588468347204,17.5901930925322,17.9160977267729,17.4390398342642,17.3686595766948,1997-04-03
"59",93,600,26.4436790218753,20.5465756913943,16.5384863746629,13.5736310157338,13.9099826152306,15.2018141730354,17.4041555398028,17.904336344485,17.4405804123572,17.3686595766948,1997-04-03
"60",93,660,30.5320081996205,24.7501988170343,20.4518039759664,15.7135469863767,14.6714798872947,15.2506147345332,17.2369936703439,17.8895172796765,17.4420659414901,17.3686595766948,1997-04-03
"61",93,720,32.7613892820117,27.5584917258896,23.4343980374834,17.9058733466182,15.7372425897058,15.5277059714585,17.1050040941114,17.8722385178202,17.4434868680797,17.3686595766948,1997-04-03
"62",93,780,33.4068185487049,29.2070295933266,25.4871116560344,19.8445250059437,16.9254250613191,16.001919143264,17.0221260003055,17.853374186231,17.4448362578526,17.3686595766948,1997-04-03
"63",93,840,32.4425163182594,29.4284200870405,26.5531854917449,21.3592736122971,18.082540427141,16.6080215051508,16.9964137312752,17.8339863555826,17.4461106219564,17.3686595766948,1997-04-03
"64",93,900,30.6263365844747,28.5219322954828,26.643188016788,22.32644187596,19.0792509619065,17.2675633134301,17.0287911522878,17.815191829415,17.4473104883169,17.3686595766948,1997-04-03
"65",93,960,26.3045689585676,26.5744220147109,25.8053063636129,22.7365334975845,19.8290483254927,17.9025260083192,17.1132549839854,17.7980303268398,17.4484402203282,17.3686595766948,1997-04-03
"66",93,1020,21.0605472160791,23.419595522383,24.0006208663846,22.5332641716445,20.2701364608726,18.4463063043403,17.2381923799031,17.7833471643176,17.4495075341881,17.3686595766948,1997-04-03
"67",93,1080,15.6296054384876,19.6568881503976,21.5060368715854,21.7592132354117,20.3636699069648,18.8436034733775,17.3879561863539,17.7717074427785,17.4505226140964,17.3686595766948,1997-04-03
"68",93,1140,11.0835662938917,15.8971769460902,18.6945450851737,20.5529594213586,20.122827465852,19.0585939607256,17.544667416742,17.7633402761689,17.4514970568773,17.3686595766948,1997-04-03
"69",93,1200,8.18911263974527,13.0813971511213,16.0651794796859,19.1102073270704,19.6103772901972,19.081819115564,17.6906546074499,17.7581262447342,17.4524425749929,17.3686595766948,1997-04-03
"70",93,1260,6.78003193609771,11.1114766285118,14.071739020663,17.6997252060756,18.9305427226094,18.932410382161,17.8110016991693,17.755631993318,17.4533698407803,17.3686595766948,1997-04-03
"71",93,1320,5.7618495122661,9.64936058308796,12.5330549603952,16.44032493339,18.1911191629721,18.6528383633967,17.8956920804926,17.7551915455851,17.4542874591443,17.3686595766948,1997-04-03
"72",93,1380,5.03481727846309,8.54794375037169,11.3189522830168,15.3415786704539,17.4532836282175,18.2896175226036,17.9402303427597,17.7560149501766,17.4552013936372,17.3686595766948,1997-04-03
"73",94,0,4.5510827156422,7.72162458253699,10.355448311081,14.3904391291278,16.7468104741699,17.8802017894496,17.9445207338411,17.757289462361,17.456114705325,17.3686595766948,NA
"74",94,60,5.54767302781617,7.79139989962234,9.9082127404832,13.6220822540555,16.0921458147822,17.4514949099182,17.9112800227028,17.7582509342111,17.4570279530116,17.3686595766948,1997-04-04
"75",94,120,5.33586978425841,7.55030828746704,9.57691929735003,13.0549340915983,15.5238559737308,17.0278911585311,17.8450301505693,17.7582249431039,17.4579384352293,17.3686595766948,1997-04-04
"76",94,180,5.06835011767552,7.20971027813648,9.20846603792138,12.5722342992179,15.0304091385311,16.6267319986387,17.7515562600436,17.7566572560163,17.458841620983,17.3686595766948,1997-04-04
"77",94,240,4.56591750722394,6.96328465081681,8.81009332390464,12.1318004239283,14.5873204285206,16.2520159572868,17.6366965785771,17.7531235948491,17.4597312759446,17.3686595766948,1997-04-04
"78",94,300,4.36453516937179,6.6604141278124,8.4551178121721,11.7207572721913,14.1800200628033,15.9012400558963,17.5054642677877,17.747317432221,17.4605998781524,17.3686595766948,1997-04-04
"79",94,360,4.29201036748258,6.46824817020341,8.15677731990333,11.3455435186527,13.8023656546975,15.570877055448,17.3618741103769,17.7390280056578,17.4614390409331,17.3686595766948,1997-04-04
"80",94,420,7.46988125054446,7.5788431028198,8.35255292357969,11.0660311839852,13.4598368632829,15.2591627008773,17.2091393965029,17.7281202979358,17.4622397701606,17.3686595766948,1997-04-04
"81",94,480,11.7982056739257,10.2107514459351,9.70908677103144,11.1739285698097,13.2235092909638,14.9757047978388,17.0502367458038,17.7145210510618,17.4629927618513,17.3686595766948,1997-04-04
"82",94,540,16.5294366320813,13.4372005124318,11.8699970334862,11.7928477456745,13.1994908023089,14.7551948280423,16.8896590031489,17.6982274460316,17.4636886127481,17.3686595766948,1997-04-04
"83",94,600,20.3563778646123,16.7023234639395,14.3681930097756,12.8545531124303,13.4371363077825,14.6405377163968,16.7347957536788,17.6793498124443,17.4643181423863,17.3686595766948,1997-04-04
"84",94,660,23.19529846575,19.3779808187912,16.7420011805451,14.1711315454067,13.9181659431385,14.6613348679542,16.5952720187799,17.6581598071532,17.4648728863508,17.3686595766948,1997-04-04
"85",94,720,24.8357892992023,21.2241227847008,18.6619480898052,15.5248546184777,14.5701859784081,14.8220742282825,16.4809721273764,17.6351100477186,17.4653457188443,17.3686595766948,1997-04-04
"86",94,780,25.1275725048961,22.1514218952692,19.9310329139723,16.7237223965286,15.2945798010227,15.1013320794314,16.3998031302118,17.6108113963792,17.4657314710519,17.3686595766948,1997-04-04
"87",94,840,24.2576000539576,22.157399973312,20.498535258612,17.6349120391378,15.992462552545,15.4585784383154,16.3560166930397,17.5859762114035,17.4660273615869,17.3686595766948,1997-04-04
"88",94,900,22.5661913481992,21.3896891739642,20.4284918561132,18.190437150057,16.5821136719085,15.8443082629661,16.3494344794257,17.5613343460733,17.4662332478877,17.3686595766948,1997-04-04
"89",94,960,19.047396111432,20.1144479008793,19.8528653126256,18.3946537644143,17.0125502516852,16.2105036874473,16.3756495361909,17.5375517915551,17.4663514968221,17.3686595766948,1997-04-04
"90",94,1020,15.3324137318816,18.6053995005017,18.9389518235411,18.2885243325332,17.263801261936,16.5191639156412,16.4270417344517,17.515160975796,17.4663866170916,17.3686595766948,1997-04-04
"91",94,1080,11.5190904794808,16.8490563058167,17.7766090563669,17.936169307833,17.3414189669898,16.7460965562385,16.4942194529127,17.4945173206411,17.4663446863422,17.3686595766948,1997-04-04
"92",94,1140,7.7065585647696,14.9481092634787,16.3857783629554,17.3738262462021,17.2583880379885,16.8798048524243,16.5674517799303,17.4757822077339,17.4662326707267,17.3686595766948,1997-04-04
"93",94,1200,6.88348684810606,13.2335593810375,14.969145195277,16.6541407552331,17.0308730514868,16.9167769871387,16.6376162373737,17.4589335484722,17.4660577516044,17.3686595766948,1997-04-04
"94",94,1260,6.08097661566904,11.9531019205341,13.7697931575682,15.8961082693321,16.6968687097267,16.8618790769128,16.6968165406998,17.4437847382236,17.465826685048,17.3686595766948,1997-04-04
"95",94,1320,5.75900932440673,10.8677367710452,12.7449395370466,15.1654872280365,16.3047217458044,16.7307633404572,16.7391302985879,17.43002055086,17.465545287763,17.3686595766948,1997-04-04
"96",94,1380,5.36231525496047,9.99082353986058,11.8641294989881,14.4838970256072,15.8869635617152,16.5431724298486,16.761051723927,17.4172434276854,17.465218069115,17.3686595766948,1997-04-04
"97",95,0,5.43257917720516,9.19876209926635,11.1003263072627,13.8504416906295,15.462358952989,16.3169432676662,16.7612263122164,17.4050190950448,17.4648479918309,17.3686595766948,NA
"98",95,60,4.7933904406327,8.2101691790354,10.2846941968713,13.2419157576908,15.0385301205439,16.0656019953505,16.7398559633284,17.3929119852513,17.4644363342435,17.3686595766948,1997-04-05
"99",95,120,4.45441261523739,7.4385150272288,9.55833968037771,12.6443762553957,14.6109985945361,15.7966811203566,16.6980295002187,17.3805184889434,17.4639831204627,17.3686595766948,1997-04-05
"100",95,180,4.13127908716179,6.71972488856677,8.90901062063451,12.0792441860579,14.1862095519425,15.5148657754298,16.6371660451417,17.3674666243422,17.4634868489688,17.3686595766948,1997-04-05
"101",95,240,3.79286036808054,6.06002993637955,8.31053749456899,11.5454658735963,13.7696908056055,15.2249602580934,16.5588989463362,17.353424362151,17.4629447746865,17.3686595766948,1997-04-05
"102",95,300,3.02142147017916,5.6471552742703,7.73756674669901,11.0431708590331,13.363767468517,14.9309099011843,16.4650118237129,17.3381021417755,17.4623530549545,17.3686595766948,1997-04-05
"103",95,360,2.78737176603598,5.25129681798114,7.26208743926209,10.5754091685583,12.9713172573265,14.6358325255492,16.3573355067966,17.3212536557904,17.4617069089156,17.3686595766948,1997-04-05
"104",95,420,6.37527443424823,6.35598891872709,7.35443867139341,10.2116471443623,12.6034020776897,14.3432607849554,16.2377114736169,17.3026750605921,17.4610007760471,17.3686595766948,1997-04-05
"105",95,480,10.3950871409021,8.94866857395761,8.63645651430722,10.2613428177334,12.3408553615607,14.0678518608259,16.1083651695025,17.2822060843609,17.4602284733836,17.3686595766948,1997-04-05
"106",95,540,14.8880989633398,11.9788416865748,10.6215929752518,10.80366768982,12.2875110225897,13.8484735640641,15.9735635923338,17.2597502744693,17.4593833814612,17.3686595766948,1997-04-05
"107",95,600,18.4483355670529,14.8629318626978,12.8733060512145,11.7483145417845,12.4803946524682,13.7274898618933,15.8406529079082,17.235325097617,17.4584587516323,17.3686595766948,1997-04-05
"108",95,660,20.9682393570039,17.0227767084871,14.8630020133063,12.8868944219039,12.8901877373805,13.7308623672159,15.719011034255,17.2091102316965,17.4574482404764,17.3686595766948,1997-04-05
"109",95,720,22.6184289909094,18.2269164834422,16.2716106918955,13.9827872034664,13.4314660227121,13.8572742708187,15.6178758024213,17.1814599046119,17.4563464527153,17.3686595766948,1997-04-05
"110",95,780,24.919246266522,18.8893491808223,17.1788844560206,14.8975711096954,14.0060524514101,14.0794785058902,15.5440319249461,17.1528745810659,17.4551496307495,17.3686595766948,1997-04-05
"111",95,840,29.3007916786738,20.4418359847253,18.3944955883797,15.7448035838801,14.5675370655764,14.3603852451009,15.5005163468387,17.1239327956652,17.4538559290914,17.3686595766948,1997-04-05
"112",95,900,31.0653580956415,21.8901805218519,19.7053437251144,16.6602959542336,15.1547991755601,14.6812225425338,15.4874910395149,17.0952246493964,17.4524656718551,17.3686595766948,1997-04-05
"113",95,960,27.2156008801053,21.943052592619,20.3545467275914,17.4886454837308,15.7639430845629,15.0384994338133,15.5043929913926,17.0673175771935,17.4509812285694,17.3686595766948,1997-04-05
"114",95,1020,20.7753883012277,20.6805458417332,20.0371914826431,17.9581464464037,16.2987282586524,15.4132337858048,15.5499865535599,17.0407497899413,17.4494069348818,17.3686595766948,1997-04-05
"115",95,1080,14.1097357445143,18.6270411523709,18.9453937452579,17.9644553499689,16.6543904301781,15.7619784453791,15.6203974921419,17.0160004928867,17.4477489305743,17.3686595766948,1997-04-05
"116",95,1140,8.71909386231114,16.2825891336073,17.396301044323,17.5562786975705,16.7815028810475,16.0367225613199,15.7080594777244,16.9934277030634,17.4460148048395,17.3686595766948,1997-04-05
"117",95,1200,6.90619273570237,14.3498481950513,15.803450714063,16.874948207091,16.6899983988078,16.2045443860222,15.8026987148463,16.9732084610147,17.4442131343674,17.3686595766948,1997-04-05
"118",95,1260,6.04056000977554,12.9157167142348,14.5078866384291,16.1201380113626,16.4414118601079,16.257446320643,15.8935219101428,16.955310022516,17.4423526708925,17.3686595766948,1997-04-05
"119",95,1320,5.44394429712004,11.7610250230149,13.4265702804706,15.3895911031729,16.1073806580293,16.2111772194301,15.971572359338,16.9395082870515,17.4404416485681,17.3686595766948,1997-04-05
"120",95,1380,5.10272065501359,10.7857258940692,12.503394287338,14.7075999282078,15.7327725605758,16.0903588980347,16.0309787132876,16.9254421666336,17.4384872414601,17.3686595766948,1997-04-05
"121",96,0,5.05138174175712,9.95067406453024,11.7015118463708,14.0754854609936,15.3419858727086,15.9176498165269,16.0687857375803,16.9126754351718,17.4364950967799,17.3686595766948,NA
"122",96,60,5.28388299757745,9.32298667307327,11.022953122756,13.4963925417436,14.9490959889657,15.7105182424239,16.0842038327919,16.900745623262,17.4344686708615,17.3686595766948,1997-04-06
"123",96,120,5.04120221104214,8.69210181350535,10.4268809415111,12.9730396235729,14.5661300573898,15.4824794861237,16.0778703732339,16.8892070995049,17.4324109166603,17.3686595766948,1997-04-06
"124",96,180,4.80210597512015,8.07700005549662,9.85960032128984,12.48332216686,14.1953806472008,15.2432189534866,16.0513628198085,16.8776449733353,17.4303226079642,17.3686595766948,1997-04-06
"125",96,240,4.57575678648115,7.50638901751183,9.3241077806654,12.017547418034,13.834788343083,14.9981038835128,16.0066788117157,16.8656908474577,17.4282031441734,17.3686595766948,1997-04-06
"126",96,300,4.39922861267648,7.01051645725223,8.83292061012907,11.5758205592471,13.4838126255758,14.7500066236711,15.9458747605165,16.8530258540763,17.4260506980707,17.3686595766948,1997-04-06
"127",96,360,4.41213235487128,6.64613765538839,8.41557749145046,11.1653005350042,13.1444728944333,14.5010518404579,15.8709235626995,16.8393789159657,17.4238623971557,17.3686595766948,1997-04-06
"128",96,420,8.64829898735703,7.78295519419102,8.5640562278072,10.8569319682729,12.8282035101706,14.2541933447724,15.7837224976269,16.8245237750799,17.4216344946023,17.3686595766948,1997-04-06
"129",96,480,13.2971497679428,10.7399941606461,9.99242904797057,10.9821267483203,12.619789493566,14.0243581911781,15.686529689502,16.8082790082221,17.4193625349764,17.3686595766948,1997-04-06
"130",96,540,18.288392770646,14.0779570640595,12.2291205164716,11.6532060774523,12.6377289617544,13.8536917150257,15.5837967456063,16.7905293103545,17.4170415463945,17.3686595766948,1997-04-06
"131",96,600,21.6280852699501,16.9845508081826,14.5907460601325,12.7380128894137,12.9223564722104,13.7897490457014,15.4834671255758,16.7712816396619,17.414666372508,17.3686595766948,1997-04-06
"132",96,660,24.1474656054692,18.6975171833183,16.4099033029511,13.9324803806891,13.4180015443295,13.8577764389109,15.3957086964014,16.7507195278552,17.4122321768414,17.3686595766948,1997-04-06
"133",96,720,26.5980542128639,19.5678397907422,17.5941080056001,14.997271550116,14.0105793410031,14.0466375602502,15.3299751615481,16.7292147593883,17.4097352770018,17.3686595766948,1997-04-06
"134",96,780,34.2445125349213,22.0076704706973,19.3054807881846,16.0317964835746,14.6273745662292,14.3213659813849,15.2923384600276,16.7072780262282,17.4071734376468,17.3686595766948,1997-04-06
"135",96,840,38.6906522016384,24.482982540649,21.3359733807936,17.2671664974736,15.3288008377754,14.6648463206283,15.2856146863703,16.6854881090136,17.4045465771669,17.3686595766948,1997-04-06
"136",96,900,37.3077634655034,25.6247595102182,22.8151223879662,18.5346858782936,16.1280327857242,15.0821148537227,15.3120679769304,16.664452737261,17.4018566707351,17.3686595766948,1997-04-06
"137",96,960,31.7541923466747,25.314177707007,23.3412262913131,19.521289824052,16.9241757610512,15.5608481523372,15.3736757284648,16.6448073687484,17.399107892388,17.3686595766948,1997-04-06
"138",96,1020,24.6981763299243,23.7609174375751,22.8380855852886,20.0170854889396,17.5830033843987,16.0565603512077,15.4696725728902,16.6271876227229,17.3963066582927,17.3686595766948,1997-04-06
"139",96,1080,17.4995424902294,21.457769787379,21.5558136018243,19.9828614127808,18.0051234778009,16.5075756944631,15.5945506565692,16.6121553178001,17.393461471318,17.3686595766948,1997-04-06
"140",96,1140,11.4053248010629,18.9274090939698,19.8261516628163,19.5064458702125,18.1575407919062,16.8590827153952,15.7381483548819,16.6001073475054,17.3905826124347,17.3686595766948,1997-04-06
"141",96,1200,9.3715602206049,16.8337089408896,18.0884227890084,18.7476314863126,18.064937692915,17.0790758221092,15.887636605548,16.5912063411295,17.3876812756112,17.3686595766948,1997-04-06
"142",96,1260,8.65393546320577,15.2909487532947,16.7078303146233,17.9258687727053,17.8022675923665,17.1643267465257,16.0302290744741,16.5853601223043,17.3847687587944,17.3686595766948,1997-04-06
"143",96,1320,8.02360793462411,14.1377459136395,15.5886160262192,17.1503546388085,17.4521696687042,17.1371605739028,16.1557765810507,16.5822536352871,17.3818555383194,17.3686595766948,1997-04-06
"144",96,1380,7.78756727037069,13.2270671909513,14.6763261976067,16.4473713198447,17.0664036734387,17.0284599562594,16.2580057843907,16.581419692659,17.3789506368644,17.3686595766948,1997-04-06
"145",97,0,7.57577286728179,12.473059618239,13.9186631525452,15.8197814427841,16.6737183308184,16.8658572162904,16.3341601777447,16.5823158435089,17.3760611972495,17.3686595766948,NA
"146",97,60,7.44438765250283,11.6922729545635,13.1926421306811,15.2413503993892,16.2861094604942,16.6700758087527,16.384040279483,16.5843864599921,17.3731916507656,17.3686595766948,1997-04-07
"147",97,120,7.49499549886487,11.1424649012165,12.5981430379118,14.7095173280823,15.9060143708051,16.4540593928067,16.4089192449664,16.5871002347648,17.3703459315972,17.3686595766948,1997-04-07
"148",97,180,7.1186096141701,10.8126930464129,12.0857449653286,14.2389930613074,15.5421259335413,16.2269374842852,16.4108490991908,16.5899733153353,17.3675252642092,17.3686595766948,1997-04-07
