"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"1797",165,1200,22.9695227768095,23.8481824800229,24.1724568838701,23.9688376600306,23.2626691842533,22.4578992443542,21.151457378464,19.8320659176322,18.6896076087415,18.9759080940204,2022-06-14
"1798",165,1260,22.2634669960755,22.9645545390973,23.4591034982705,23.6329833546291,23.1700228154629,22.4932254441823,21.2100590348059,19.8493359859836,18.6942823040325,18.9759080940204,2022-06-14
"1799",165,1320,21.8864040231741,22.3639890444437,22.9354276478953,23.2693803460894,23.0214379894949,22.4847154188773,21.2628873079863,19.8672626316358,18.6989953400958,18.9759080940204,2022-06-14
"1800",165,1380,21.5342761198902,22.0309393329603,22.5166783062965,22.9418599080332,22.8462744736962,22.4388366251233,21.3071098784937,19.8856874351316,18.7037485748896,18.9759080940204,2022-06-14
"1801",166,0,21.282410241167,21.7807428317967,22.2017725957728,22.6595319802875,22.6666929893939,22.3666374489609,21.3410680098283,19.9044124423468,18.7085432831572,18.9759080940204,NA
"1802",166,60,20.8421004190681,21.4541675186762,21.9084799385642,22.4113975885413,22.4930598135389,22.2787127986011,21.364322164046,19.9232264837378,18.7133795414842,18.9759080940204,2022-06-15
"1803",166,120,20.3781591267881,21.0784682148277,21.5851169749186,22.1687559463804,22.3232399248212,22.1820447472462,21.3772068550519,19.941920651867,18.7182575554551,18.9759080940204,2022-06-15
"1804",166,180,19.8481901008,20.5941440955184,21.2343633225479,21.9165794840938,22.1510737068819,22.0791019962704,21.380447813678,19.9603037796558,18.7231762905311,18.9759080940204,2022-06-15
"1805",166,240,19.1299249275254,20.2366429491669,20.8057949404287,21.646594120349,21.970194416439,21.9696491290663,21.3747487791321,19.9782037105938,18.7281341117871,18.9759080940204,2022-06-15
"1806",166,300,19.7528059598881,19.9383021068634,20.5584081462409,21.3716351894032,21.7798258417455,21.8522809298096,21.3606270762056,19.995464781358,18.7331288042127,18.9759080940204,2022-06-15
