"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"1521",154,480,26.3823518408047,23.0887774685671,21.1518742281647,20.2633012956973,20.7531515343322,21.4305078808375,22.1872036262135,21.8874630304702,20.2997039391153,18.9759080940204,2022-06-03
"1522",154,540,30.0615568001197,26.1792048512505,23.5012534353313,21.2293363519274,20.9816671874585,21.3690099664465,22.1043271256991,21.8800160810728,20.3031475726337,18.9759080940204,2022-06-03
"1523",154,600,31.4555809520433,28.424142607651,25.6481002564688,22.4552979425865,21.4438835903475,21.424589256909,22.0317553721574,21.8712396600267,20.306542847426,18.9759080940204,2022-06-03
"1524",154,660,32.9403400425488,29.6127610930299,27.1678008987182,23.6481267256553,22.0551324277484,21.6052378605442,21.9788112759067,21.8614712161352,20.3098857365822,18.9759080940204,2022-06-03
"1525",154,720,33.1350402533288,30.5706187691675,28.2473138420223,24.6868638089146,22.7133643268992,21.8876195468394,21.9528870934656,21.8512096652752,20.3131739232389,18.9759080940204,2022-06-03
"1526",154,780,33.0158620532524,30.9302433013536,28.9399242336081,25.5343367882797,23.3541657235605,22.2357261821104,21.9577334297235,21.8410501379513,20.3164067808665,18.9759080940204,2022-06-03
"1527",154,840,32.2550163955765,30.7521111928896,29.2212824718627,26.1619312129422,23.9323400265457,22.6137686315764,21.9935261544055,21.8316079743805,20.3195860594244,18.9759080940204,2022-06-03
"1528",154,900,30.6213825454,30.0309862966909,29.0377063359128,26.5362280797077,24.4104956108369,22.9890802300839,22.0574859337664,21.8234529695334,20.3227156863283,18.9759080940204,2022-06-03
"1529",154,960,28.4195486956153,28.694698524404,28.379976912382,26.622949741221,24.7539834618527,23.3316864294627,22.1444864391035,21.8170587771299,20.3258015021742,18.9759080940204,2022-06-03
"1530",154,1020,25.7924340537863,26.9464958469175,27.2918704370667,26.4109385934438,24.9346800224132,23.6142005376262,22.2475351525315,21.8127643605755,20.3288508522625,18.9759080940204,2022-06-03
"1531",154,1080,23.208717844841,24.9931711303074,25.9235383158093,25.9310770360643,24.9407058083133,23.8140430483479,22.3582914019322,21.8107468050442,20.331871921034,18.9759080940204,2022-06-03
"1532",154,1140,20.8831012979015,23.0669135411297,24.4433382630862,25.2521338044798,24.7824111759416,23.9174530056638,22.4678340987874,21.811005381957,20.3348732596156,18.9759080940204,2022-06-03
"1533",154,1200,18.8390937746151,21.2812989389317,22.978467056237,24.4533850014899,24.4879059870528,23.9217848438155,22.5676532854962,21.8133653345143,20.3378630151228,18.9759080940204,2022-06-03
"1534",154,1260,17.6213367165695,19.8644605999425,21.6506620654227,23.6049486242557,24.0923736234541,23.8342863378546,22.6505737275317,21.8175001186587,20.3408483496935,18.9759080940204,2022-06-03
"1535",154,1320,16.6988654887917,18.8310596259347,20.5974787454063,22.7978461976524,23.6390176505472,23.6696889259097,22.711352834871,21.8229684558726,20.343834943657,18.9759080940204,2022-06-03
"1536",154,1380,15.8937905398708,17.9646174252666,19.717491162285,22.0650540186226,23.1684807803949,23.4486438230387,22.7470527147469,21.8292598875833,20.3468266621924,18.9759080940204,2022-06-03
"1537",155,0,15.5509219597749,17.3782610892252,19.0129985683045,21.4030412929562,22.6977448299475,23.1897765566484,22.7569823601776,21.8358435856673,20.3498254139784,18.9759080940204,NA
"1538",155,60,14.3758588967015,16.5476576600871,18.3316868430861,20.8337875845779,22.2595862805508,22.9116320504425,22.7423786343834,21.8422248445778,20.352830308613,18.9759080940204,2022-06-04
"1539",155,120,13.798763854644,15.9068294313434,17.684470228351,20.2948545628693,21.8506859154778,22.6346547591264,22.7053725694072,21.8479897358117,20.3558406322796,18.9759080940204,2022-06-04
"1540",155,180,13.1580291401681,15.3517351331728,17.0812994296962,19.7781246222023,21.4511037366874,22.360944771977,22.6491434000522,21.8528375989117,20.3588538404449,18.9759080940204,2022-06-04
"1541",155,240,12.9023255187097,14.7704800544389,16.5649527535662,19.283225517729,21.058847173881,22.0847008373169,22.5770411592792,21.8564209588048,20.3618670789683,18.9759080940204,2022-06-04
"1542",155,300,12.9779685244624,14.6605948785666,16.1450116949049,18.8334468637935,20.6780127113595,21.8058568819123,22.4910529412078,21.8583852267357,20.3648769336263,18.9759080940204,2022-06-04
"1543",155,360,15.295002540508,15.3877415540162,16.1931920085406,18.492085835655,20.3253826301579,21.5284612889042,22.3928116211944,21.8584560720001,20.3678791631287,18.9759080940204,2022-06-04
"1544",155,420,19.3141555603654,17.6021124699562,17.1819027535243,18.453456144675,20.0544176742426,21.2648042426542,22.2842859283207,21.8564358531071,20.3708675935945,18.9759080940204,2022-06-04
"1545",155,480,23.8349910458625,20.7244406522738,19.0641961420449,18.8805087562477,19.9543191804116,21.0436432229294,22.1689537814272,21.8522104671159,20.3738345031058,18.9759080940204,2022-06-04
"1546",155,540,27.9020715719438,23.9792767601077,21.4695279351755,19.7730998637117,20.0924881534973,20.9050383584248,22.0528786731195,21.8457734401057,20.3767722252146,18.9759080940204,2022-06-04
"1547",155,600,30.5165437017478,26.9405645572647,23.8573988251692,20.9934660734552,20.4784158065188,20.8842279399183,21.9446008134231,21.837270128893,20.3796724752512,18.9759080940204,2022-06-04
"1548",155,660,32.1755685088015,29.0135948325074,25.9094415846166,22.3285310139276,21.0625313390623,20.997105793362,21.8537898293618,21.8270265213586,20.3825278416264,18.9759080940204,2022-06-04
"1549",155,720,32.4498910021871,29.8261592285435,27.337185143733,23.5725994277893,21.7579897468672,21.2346653760958,21.7891948522064,21.8155409842196,20.3853315500252,18.9759080940204,2022-06-04
"1550",155,780,31.3004801862027,29.5869340695055,27.8877101994221,24.5221091576755,22.4553578327137,21.5648465535944,21.7567804042683,21.8034404978162,20.3880793323404,18.9759080940204,2022-06-04
"1551",155,840,30.4490302083769,28.9348806593151,27.8452319958046,25.0914192723022,23.051685832557,21.9379874098106,21.7583123536611,21.7914058133925,20.3907694373375,18.9759080940204,2022-06-04
"1552",155,900,28.4962159591535,28.2118185656383,27.4840515094137,25.3707852543751,23.5046524698269,22.3038899586917,21.7910029404072,21.7800818910549,20.3934027179419,18.9759080940204,2022-06-04
"1553",155,960,26.4090116379123,26.91112637569,26.7833700163216,25.3922811356303,23.8102577248268,22.627832583668,21.848793218474,21.770001564938,20.3959823244194,18.9759080940204,2022-06-04
